USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,CAMPAIGN_NAME,LANGUAGE,CHANNEL,PURPOSE
2558,42,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2452,4,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2777,42,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2674,29,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2619,12,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2449,35,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2830,9,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2798,25,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2958,1,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2436,22,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2831,20,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2516,10,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2649,27,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2026,19,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2824,18,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2064,22,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2282,12,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2455,42,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2413,20,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2467,12,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2517,38,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2342,21,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2480,35,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2403,26,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2528,33,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2660,28,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2918,11,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2745,1,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2633,3,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2061,22,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2671,7,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2663,23,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2077,1,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2540,34,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2679,33,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2226,17,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2875,38,1673308800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2779,33,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2629,21,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2990,9,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2701,26,1673308800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2297,17,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2210,10,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2239,12,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2208,44,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2871,14,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2141,16,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2159,16,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2196,21,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2201,33,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2149,17,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2537,18,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2209,8,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2971,28,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2800,36,1673308800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2499,15,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2125,22,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2993,40,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2293,14,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2179,25,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2967,20,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2050,35,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2256,28,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2229,30,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2074,19,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2302,21,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2014,38,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2827,18,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2490,30,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2009,1,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2758,18,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2968,39,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2304,10,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2340,8,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2647,8,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2465,24,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2916,37,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2175,1,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2272,13,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2851,28,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2900,8,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2500,39,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2753,18,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2687,19,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2756,36,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2487,16,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2929,25,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2912,35,1673308800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2492,19,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2977,26,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2153,27,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2321,27,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2654,15,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2387,12,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2954,44,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2504,14,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2670,6,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2530,27,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2155,44,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2316,35,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2047,28,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2653,5,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2706,16,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2315,9,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2877,31,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2602,31,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2249,3,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2659,35,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2832,30,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2556,17,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2330,7,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2370,9,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2078,35,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2506,39,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2599,36,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2105,33,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2805,44,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2508,5,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2132,6,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2759,1,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2945,42,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2953,8,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2678,15,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2611,26,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2648,38,1673308800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2956,4,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2146,45,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2309,41,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2636,31,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2215,34,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2183,40,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2085,39,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2351,5,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2661,4,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2531,42,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2590,4,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2198,34,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2646,12,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2689,29,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2911,44,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2397,40,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2464,2,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2703,42,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2771,24,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2442,26,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2778,9,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2213,5,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2569,40,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2742,29,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2652,12,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2468,42,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2866,33,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2479,20,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2145,23,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2245,41,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2904,27,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2608,44,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2588,33,1672704000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2045,21,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2539,27,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2860,29,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2376,41,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2770,8,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2008,28,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2212,18,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2750,43,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2858,27,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2505,24,1673308800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2284,4,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2168,39,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2223,29,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2618,14,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2057,32,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2978,18,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2577,35,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2421,5,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2691,13,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2169,19,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2826,4,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2073,32,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2415,38,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2108,4,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2638,18,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2048,20,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2136,44,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2747,10,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2613,5,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2412,39,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2318,12,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2728,27,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2450,9,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2193,24,1672790400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2327,43,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2422,32,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2128,45,1672531200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2809,13,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2076,33,1672531200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2525,37,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2760,34,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2363,4,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2443,22,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2589,27,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2255,36,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2781,15,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2694,17,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2536,5,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2409,40,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2554,35,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2938,31,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2087,35,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2091,44,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2082,4,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2032,45,1673049600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2378,34,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2447,26,1672963200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2362,28,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2802,42,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2927,7,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2426,21,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2110,1,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2983,23,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2300,5,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2294,15,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2503,42,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2265,22,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2006,24,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2867,14,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2446,25,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2225,19,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2355,45,1673308800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2623,17,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2735,26,1672531200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2056,6,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2086,24,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2726,21,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2101,25,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2764,11,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2457,4,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2090,13,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2098,20,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2112,21,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2495,29,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2080,38,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2869,6,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2814,20,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2299,41,1672704000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2060,25,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2182,19,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2840,33,1673222400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2718,6,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2410,1,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2242,8,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2965,9,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2538,6,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2887,27,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2592,34,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2246,6,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2931,20,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2205,4,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2804,2,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2491,5,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2331,18,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2320,26,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2890,39,1672531200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2796,30,1672531200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2939,17,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2266,40,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2161,23,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2462,32,1672531200,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2269,7,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2645,34,1672704000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2547,38,1672963200,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2254,23,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2444,30,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2940,12,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2957,28,1672876800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2892,11,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2486,3,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2714,45,1673308800,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2943,9,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2928,40,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2115,4,1673222400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2680,42,1673136000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2221,15,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2303,14,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2961,23,1672617600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2017,34,1673136000,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2147,35,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
2970,11,1672531200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2765,6,1672704000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2719,13,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2117,10,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2417,31,1673308800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2715,7,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2522,14,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2162,1,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2738,11,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2043,20,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2360,16,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2185,21,1672876800,viewed,MedicaidLIER,ENGLISH,SMS,Welcome Message
2328,6,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2066,6,1672790400,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2637,23,1673222400,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2326,11,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2631,3,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2207,11,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2736,15,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2635,3,1673308800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2755,12,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2604,23,1673049600,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2913,14,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2894,12,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2034,12,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2919,10,1672963200,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2893,8,1673136000,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2353,5,1672876800,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2270,17,1673049600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2049,13,1672617600,viewed,DiabetesConsiergeProgram,ENGLISH,SMS,ValueProposition
2483,34,1672617600,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
3000,38,1672704000,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2650,37,1673308800,viewed,MedicaidLIER,ENGLISH,SMS,ValueProposition
2010,33,1672790400,viewed,MedicaidLIER,SPANISH,SMS,ValueProposition
